办税服务厅代码,等候超时率,窗口日平均票号量,平均办理时间,平均等待时间,日均业务量,日均服务人次,占空比,日平均在线窗口数,前台人数,评价率,满意率,label,kpi
24401130100,12.82,8,2.21,13.36,1011,122,38.4,14,20,0,0,1,90.599999999999994,0.8718,0.7,0.34615384615384615,0.5713804713804713,0.9,0.7,1.0
24401110900,1.35,16,1.76,3.41,384,94,27.8,6,27,2,2,1,85.5,0.9865,0.9,0.47928994082840237,0.9063973063973063,0.7,0.7,0.9
24401110400,4.5,20,1.5,7.96,625,239,18.6,11,48,3,3,1,87.0,0.955,0.9,0.5562130177514792,0.7531986531986531,0.8,0.8,0.8
24401030015,1.79,11,2.16,14.98,1200,519,13.7,37,33,0,0,1,89.099999999999994,0.9821,0.8,0.36094674556213013,0.5168350168350168,0.9,0.9,0.7

min,0.31,7.0,1.3600000000000001,2.48,291.0,94.0,13.699999999999999,6.0,16.0,0.0,0.0
center,112.8560176906779,13.800000000000001,13.713046591455864,64.897869089828077,694.60000000000002,242.20000000000002,25.706666666666667,14.533333333333331,34.06666666666667,1.3333333333333333,1.3333333333333333, ,88.553333333333327
max,41.409999999999997,23.0,2.8700000000000001,30.329999999999998,1395.0,519.0,38.399999999999999,37.0,59.0,6.0,6.0
total,15

24401110200,4.28,18,2.1,9.15,942,538,26,24,51,58,57,2,90.799999999999997,0.9572,0.9,0.37869822485207094,0.7131313131313132,0.9,0.9,0.9
24401140400,0.93,2,1.26,2.54,32,15,3.5,3,27,57,57,2,80.299999999999997,0.9907,0.6,0.6272189349112427,0.9356902356902357,0.7,0.7,0.6
24401040007,17.29,12,2.72,22.16,1983,1222,17.8,62,18,99,99,2,94.599999999999994,0.8271,0.8,0.19526627218934903,0.27508417508417504,1.0,1.0,0.8

min,0.93000000000000005,2.0,1.26,2.54,32.0,15.0,3.5,3.0,18.0,57.0,57.0
center,110.0700176906779,10.666666666666666,13.699713258122532,64.881869089828072,985.66666666666674,591.66666666666663,15.766666666666669,29.666666666666664,32.0,71.333333333333329,71.0, ,88.566666666666663
max,17.289999999999999,18.0,2.7200000000000002,22.16,1983.0,1222.0,26.0,62.0,51.0,99.0,99.0
total,3

24401060060,3.68,18,3.38,16.86,1439,1030,25.4,53,181,1,1,3,95.099999999999994,0.9632000000000001,0.9,0.0,0.4535353535353535,1.0,1.0,0.9
24401050012,16.77,14,1.98,15.43,1972,852,25.3,40,156,2,2,3,94.0,0.8323,0.8,0.41420118343195267,0.5016835016835016,1.0,1.0,0.9

min,3.6800000000000002,14.0,1.98,15.43,1439.0,852.0,25.300000000000001,40.0,156.0,1.0,1.0
center,112.79501769067789,16.0,14.353046591455865,69.743535756494737,1705.5,940.99999999999989,25.350000000000001,46.5,168.5,1.5,1.5, ,94.549999999999997
max,16.77,18.0,3.3799999999999999,16.859999999999999,1972.0,1030.0,25.399999999999999,53.0,181.0,2.0,2.0
total,2

